9.587015087449742706e-05
-9.587015087449742706e-05
1.271462146214621374e+06
6.180890307097695768e+03
8.165017634287341508e-05
-8.165017634287341508e-05
1.324002400240024086e+06
9.933573707835748792e+03
2.522898707223598241e-05
-2.522898707223598241e-05
1.352050205020501977e+06
3.973429483134299517e+03
9.036564460419144185e-05
-9.036564460419144185e-05
1.391949194919491885e+06
9.712827625439502299e+03
